"Station"	"Season"	"MT5"	"MT95"	"MTX5"	"MTX95"	"MTN5"	"MTN95"	"RRR5Y"	"FF5Y"
6283	"autumn"	0.05	7.92	0	9.88	0	9.78	109.9	9.32
6285	"winter"	NA	NA	NA	NA	NA	NA	NA	20.81
6285	"spring"	NA	NA	NA	NA	NA	NA	NA	19.19
6285	"summer"	NA	NA	NA	NA	NA	NA	NA	17.77
6285	"autumn"	NA	NA	NA	NA	NA	NA	NA	20.62
6286	"winter"	0.05	6.39	0	8.62	0	7.64	505.59	15.15
6286	"spring"	0.05	7.47	0	9.28	0	11.06	68.39	14.43
6286	"summer"	0.05	6.05	0	8	0	9.2	153.34	11
6286	"autumn"	0.05	7.58	0	8.68	0	9.37	50.76	12.4
6290	"winter"	0.05	7.74	0	10.28	0	8.21	39.25	15.52
6290	"spring"	0.05	8	0	10.35	0	11.14	43.91	14.58
6290	"summer"	0.05	6.55	0	9.3	0	9.3	134.7	13.69
6290	"autumn"	0.02	8	0	10.57	0	9.6	83.84	14.11
6308	"winter"	NA	NA	NA	NA	NA	NA	NA	17.81
6308	"spring"	NA	NA	NA	NA	NA	NA	NA	17.4
6308	"summer"	NA	NA	NA	NA	NA	NA	NA	16.26
6308	"autumn"	NA	NA	NA	NA	NA	NA	NA	17.71
6310	"winter"	0.05	5.65	0	6.5	0	7.24	39.08	18.72
6310	"spring"	0	7	0	6.28	0	9.18	35.95	18.54
6310	"summer"	0	5.25	0	4.9	0	8.36	113.33	16.58
6310	"autumn"	0	6.58	0	6.68	0	7.78	68.93	21.54
6312	"winter"	NA	NA	NA	NA	NA	NA	NA	18.46
6312	"spring"	NA	NA	NA	NA	NA	NA	NA	17.2
6312	"summer"	NA	NA	NA	NA	NA	NA	NA	17.91
6312	"autumn"	NA	NA	NA	NA	NA	NA	NA	17.36
6313	"winter"	NA	NA	NA	NA	NA	NA	NA	18.36
6313	"spring"	NA	NA	NA	NA	NA	NA	NA	17.36
6313	"summer"	NA	NA	NA	NA	NA	NA	NA	18.05
6313	"autumn"	NA	NA	NA	NA	NA	NA	NA	17.28
6315	"winter"	NA	NA	NA	NA	NA	NA	NA	16.89
6315	"spring"	NA	NA	NA	NA	NA	NA	NA	15.58
6315	"summer"	NA	NA	NA	NA	NA	NA	NA	15.25
6315	"autumn"	NA	NA	NA	NA	NA	NA	NA	15.88
6316	"winter"	NA	NA	NA	NA	NA	NA	NA	18.04
6316	"spring"	NA	NA	NA	NA	NA	NA	NA	16.74
6316	"summer"	NA	NA	NA	NA	NA	NA	NA	18.56
6316	"autumn"	NA	NA	NA	NA	NA	NA	NA	16.51
6319	"winter"	0.05	7.05	0	8.27	0	7.68	37.45	14.33
6319	"spring"	0.05	7.47	0	8.36	0	10.1	274.63	13.58
6319	"summer"	0	5.84	0	7.96	0	9.46	37.79	11.46
6319	"autumn"	0	7.14	0	9.34	0	8.74	61.55	11.14
6320	"winter"	0	5.28	0	6.3	0	6.31	NA	20.29
6320	"spring"	0.05	6.67	0	6	0	9	NA	17.95
6320	"summer"	0	6.08	0	4.26	0	9.56	NA	17.59
6320	"autumn"	0	5.63	0	7.24	0	7.18	NA	17.71
6323	"winter"	0	6.65	0	7.78	0	7.36	81.23	17.89
6323	"spring"	0.05	7.17	0	7.78	0	10.95	136.24	15.18
6323	"summer"	0.05	5.52	0	7	0	10.2	112.76	11.16
6323	"autumn"	0.05	6.07	0	8.48	0	8.44	118.37	13.58
6324	"winter"	NA	NA	NA	NA	NA	NA	NA	16.12
6324	"spring"	NA	NA	NA	NA	NA	NA	NA	16.67
6324	"summer"	NA	NA	NA	NA	NA	NA	NA	15.55
6324	"autumn"	NA	NA	NA	NA	NA	NA	NA	16.12
6330	"winter"	0.05	6.25	0	7.4	0	7.14	26.47	18.47
6330	"spring"	0	7.63	0	7.71	0	11.2	88.98	18.04
6330	"summer"	0	6.6	0	6.3	0	10.5	216.23	18.03
6330	"autumn"	0	6.39	0	8.1	0	8.71	103.06	18.23
6331	"winter"	NA	NA	NA	NA	NA	NA	NA	18.46
6331	"spring"	NA	NA	NA	NA	NA	NA	NA	16.35
6331	"summer"	NA	NA	NA	NA	NA	NA	NA	16.19
6331	"autumn"	NA	NA	NA	NA	NA	NA	NA	15.76
6340	"winter"	0.05	7.46	0	9.74	0	7.8	40.52	14.87
6340	"spring"	0.05	8.07	0.1	10.47	0	10.92	NA	14.66
6340	"summer"	0	6.01	0	8.75	0.1	9.35	363.52	10.57
6340	"autumn"	0	7.69	0.1	10.1	0	9.53	68.38	10.83
6343	"winter"	0.01	5.67	0.03	4.8	0.03	6.9	NA	16.35
6343	"spring"	NA	NA	NA	NA	NA	NA	NA	14.1
6343	"summer"	NA	NA	NA	NA	NA	NA	NA	12.57
6343	"autumn"	NA	NA	NA	NA	NA	NA	NA	12.76
6344	"winter"	0.05	7.17	0	9.13	0	8.1	38.78	15.68
6344	"spring"	0.04	7.63	0	9.4	0	10.01	47.71	13.78
6344	"summer"	0	5.75	0	7.6	0	9	95.77	12.26
6344	"autumn"	0.05	7.7	0	9.83	0	8.8	170.75	13.37
6348	"winter"	0.05	6.72	0	8.5	0	7.2	33.44	16.97
6348	"spring"	0	7.59	0	9.27	0	10.6	53.87	14.63
6348	"summer"	0.02	5.95	0	7.2	0.1	9.06	220.57	13.49
6348	"autumn"	0.05	7.52	0.02	8.98	0	9.06	43.69	12.46
6350	"winter"	0.05	7.54	0	9.66	0	8.33	74.36	11.21
6350	"spring"	0.05	7.93	0.08	10.15	0	11.12	71.65	12.34
6350	"summer"	0	6.11	0	8.11	0	9.41	92.53	8.3
6350	"autumn"	0.05	7.52	0	9.84	0	9.15	101.31	10.57
6356	"winter"	0	7.02	0	9.05	0	7.35	34.78	14.57
6356	"spring"	0.05	7.66	0	9.85	0	11.21	64.62	14.93
6356	"summer"	0.05	6.03	0	8.21	0	9.76	297.1	12.6
6356	"autumn"	0.01	7.19	0	9.4	0	9.32	78.43	13.35
6370	"winter"	0.05	7.67	0.1	9.56	0	8.5	43.93	19.86
6370	"spring"	0.05	7.86	0	9.4	0	11	45.57	18.69
6370	"summer"	0.05	6.35	0	8.6	0	9.9	83	13.51
6370	"autumn"	0.05	7.47	0	9.7	0	9.82	72.54	13.87
6375	"winter"	0.05	7.72	0	9.53	0	8.7	46.7	12.79
6375	"spring"	0.05	7.99	0	9.82	0	11	171.86	11.94
6375	"summer"	0	6.15	0	8.4	0	10.02	272.06	10.93
6375	"autumn"	0.05	7.78	0.1	9.69	0	9.43	58.3	13
6377	"winter"	0.05	6.9	0	8.88	0	8.4	28.8	12.54
6377	"spring"	0.05	7.59	0	9.28	0	11	102.86	12.89
6377	"summer"	0.05	5.98	0	8.5	0	9.5	85.86	9.33
6377	"autumn"	0.05	8.01	0	10	0	9.57	216.71	10.79
6380	"winter"	0.05	7.09	0	9.04	0	8.4	39.17	19.28
6380	"spring"	0.05	7.67	0	8.84	0	10.3	45.19	21.86
6380	"summer"	0	6.39	0	7.4	0	9.7	167.72	17.21
6380	"autumn"	0	7.45	0	8.9	0	9.72	95.45	16.79
6391	"winter"	0	6.9	0.1	8.6	0	8.08	32.28	10.41
6391	"spring"	0	8.05	0	9.47	0	11.3	42.38	10.36
6391	"summer"	0.05	6.18	0	8.05	0	10.35	168.15	9.05
6391	"autumn"	0.05	7.69	0	9.37	0	9.21	92.55	9.6
6400	"winter"	0.05	6.71	0	8.5	0	7.7	48.71	16.66
6400	"spring"	0	6.68	0	8.1	0	10	70.35	17.39
6400	"summer"	0.04	5.35	0	7	0	9.4	114.81	12.2
6400	"autumn"	0	6.4	0	8.82	0	8.73	177.24	14.37
6407	"winter"	0.05	6.96	0	8.9	0	7.9	44.82	17.32
6407	"spring"	0	6.95	0	8.58	0	10.1	86.82	19.28
6407	"summer"	0.05	6.22	0	7.7	0	9.7	66.26	12.42
6407	"autumn"	0.05	6.62	0	9.2	0	8.61	100.09	16.24
6414	"winter"	0.05	6.46	0.1	8.7	0	7.59	44.56	16.18
6414	"spring"	0.03	7.3	0.1	8.3	0	10.83	246.01	11.69
6414	"summer"	0	5.98	0	7.6	0	9.27	66.61	10.04
6414	"autumn"	0.01	6.3	0	8.7	0	8.85	72.7	9.44
6428	"winter"	0.05	7.44	0	8.4	0	8.4	43.91	13.51
6428	"spring"	0.05	7.2	0	7.6	0	10.3	73.35	13.67
6428	"summer"	0	5.85	0	6.8	0	9.2	289.91	8.6
6428	"autumn"	0.05	7.46	0	8.36	0	9.06	77.06	11.92
6431	"winter"	0.05	7.09	0	8.2	0	8.53	48.16	12.77
6431	"spring"	0.05	6.8	0	7.8	0	10.2	61.84	12.15
6431	"summer"	0	5.91	0	7.08	0	9.5	101.26	10.78
6431	"autumn"	0	6.51	0	8.29	0	9.61	38.95	11.56
6432	"winter"	0.05	6.96	0	8.67	0	8.2	47.91	14.01
6432	"spring"	0.05	7.08	0	8.6	0	10	226.9	11.12
6432	"summer"	0.05	5.75	0	8	0	9.3	506.43	10.19
6432	"autumn"	0	6.74	0	9.8	0	9.3	97.04	13.27
6447	"winter"	0	6.9	0	8.3	0	7.9	33.07	10.79
6447	"spring"	0.05	7.28	0	8.1	0	10	55.25	9.48
6447	"summer"	0.05	6.15	0	6.9	0	9.59	95.54	9.63
6447	"autumn"	0	7.08	0	8.11	0	9.55	236.01	10.1
6449	"winter"	0.05	6.85	0	8.17	0	8.25	93.65	12.45
6449	"spring"	0.05	7.4	0	8.33	0	10.5	51.31	12.03
6449	"summer"	0.05	6.37	0	7.2	0	9.52	195.49	9.99
6449	"autumn"	0	7.05	0	8	0	9.5	68.52	10.98
6450	"winter"	0.05	7.55	0	9.5	0	8.63	32.95	12.85
6450	"spring"	0	7.2	0	9.2	0	10.44	136.67	12
6450	"summer"	0	5.43	0	7.51	0	9.41	111.57	9.93
6450	"autumn"	0	7.02	0	9.8	0	9.58	75.51	10.75
6451	"winter"	0.05	7.21	0	8.92	0	8.5	38.12	13.58
6451	"spring"	0	7.44	0	8.28	0	10.36	99.87	13.11
6451	"summer"	0	5.93	0	7.3	0	9.15	172.25	9.15
6451	"autumn"	0.05	7.2	0	8.71	0	9.36	239.02	13.2
6456	"winter"	0.05	6.9	0	9.1	0	8.1	50.01	15.26
6456	"spring"	0.05	7.39	0	8.4	0	10.5	64.14	12.55
6456	"summer"	0	6.63	0	7.68	0	9.9	115.26	9.43
6456	"autumn"	0	7.04	0	8.49	0	9.62	88.12	11.92
6458	"winter"	0.05	7.13	0	8	0	8.38	121.6	13.56
6458	"spring"	0.05	7.44	0	8.3	0	10.5	29.87	13.25
6458	"summer"	0.05	6.15	0	7	0	9.38	184.31	15.83
6458	"autumn"	0.05	7.38	0	8.1	0	9.85	172.54	14.19
6459	"winter"	0.05	6.79	0	8.37	0	7.83	26.63	12.92
6459	"spring"	0	7.85	0	8.86	0	10.7	159.95	12.57
6459	"summer"	0.02	6.03	0	7.85	0.1	9.89	NA	7.98
6459	"autumn"	0	6.96	0	8.77	0	9.59	352.83	11.74
6465	"winter"	0.05	6.59	0	8.1	0	7.8	23.87	14.26
6465	"spring"	0.05	7.27	0	8.2	0	10.85	76.07	14.22
6465	"summer"	0.05	6.28	0	7.16	0	9.77	45.58	9.08
6465	"autumn"	0	7.39	0	8.91	0	10.56	141.42	9.15
6476	"winter"	0	6.8	0	8.4	0	8.4	99.01	14.38
6476	"spring"	0.05	7.97	0	8.4	0	10.3	66.42	13.83
6476	"summer"	0.05	7.37	0	7.8	0	9.62	129.92	12.03
6476	"autumn"	0.05	7.4	0	8.27	0	10.2	61.8	13.55
6478	"winter"	0.05	7	0	8.3	0	8.34	39.82	13.8
6478	"spring"	0.05	7.68	0	8.6	0	10.03	195.23	11.79
6478	"summer"	0.05	7.05	0	7.72	0	9.63	72.28	9.56
6478	"autumn"	0.05	7.65	0	8.26	0	10.1	75.61	12.17
6479	"winter"	0.05	7.34	0	9.95	0	8.7	55.6	18.57
6479	"spring"	0.05	7.88	0	9.6	0	11.7	144.36	19.21
6479	"summer"	0.05	6.33	0	8.6	0	10.6	114.1	10.57
6479	"autumn"	0.01	7.64	0	10.04	0	9.9	99.17	10.32
6490	"winter"	0.05	7.83	0	8.48	0	8.94	47.09	13.49
6490	"spring"	0.05	8.21	0	8.68	0	10.44	60	10.25
6490	"summer"	0.05	7.21	0	7.69	0	9.7	121.74	7.9
6490	"autumn"	0.05	7.9	0	8.18	0	10.65	76.63	12.59
6496	"winter"	0.03	7.9	0	11.14	0	8.94	112.95	12.73
6496	"spring"	0.05	7.73	0	10.6	0	10.88	40.44	11.15
6496	"summer"	0.05	6.58	0	9.44	0	10.5	118.76	8.06
6496	"autumn"	0.05	7.46	0	10.34	0	10.38	92.8	10.08
6590	"winter"	0.05	6.89	0	8.6	0	8	103.17	12.97
6590	"spring"	0.05	8.52	0	8.3	0	11.03	97.3	12.08
6590	"summer"	0.05	6.58	0	7.2	0	10.01	124.54	8.66
6590	"autumn"	0.05	7.23	0	8.22	0	9.9	60.23	11.55
6601	"winter"	0	7.73	0	9.3	0	10.17	55.23	10.98
6601	"spring"	0.05	8.78	0	9.3	0	11.42	80.67	7.42
6601	"summer"	0.05	6.21	0	6.38	0	9.81	66.95	5.34
6601	"autumn"	0.05	7.7	0	8.2	0	11.1	141.35	7.64
6604	"winter"	0.03	6.59	0	6.92	0	8.26	47.77	11.67
6604	"spring"	0.03	8.06	0	7.52	0	11.2	99.32	10.21
6604	"summer"	0	6.5	0	6.26	0	9.61	161.82	8.13
6604	"autumn"	0.03	9.58	0	8.56	0	11.88	105.15	10.03
6605	"winter"	0.05	8.41	0	9.88	0	10.48	105.76	31.05
6605	"spring"	0.05	9.14	0	9.2	0.1	10.5	182.05	22.08
6605	"summer"	0.05	7.28	0	7.71	0	9.04	164.95	17.08
6605	"autumn"	0.05	9.43	0	9.1	0	11	77.59	20.74
6609	"winter"	0.05	9.54	0	9.95	0	12.3	32.19	20.53
6609	"spring"	0.05	9.17	0	9.5	0	11.68	137.25	16.11
6609	"summer"	0.05	8.12	0	8.4	0	9.3	111.04	13.57
6609	"autumn"	0.05	9.52	0	9.73	0	10.83	60.12	18.04
6610	"winter"	0.03	7.9	0	9.46	0	8.69	65.39	11.49
6610	"spring"	0	7.81	0	9.4	0.01	11.2	167.17	9.17
6610	"summer"	0.02	5.99	0	7.11	0	9.6	73.72	6.55
6610	"autumn"	0	8.91	0	9.3	0	11.02	77.14	8.2
6612	"winter"	0.05	8.75	0	13.3	0	9.57	69.46	11.16
6612	"spring"	0	8.22	0	10.97	0.07	10.9	92.67	9.33
6612	"summer"	0.03	6.95	0	7.61	0	10.68	114.79	8.26
6612	"autumn"	0.03	8.85	0	10.74	0	11.1	136.78	10.96
6616	"winter"	0.02	8.42	0	9.7	0	10.28	113.77	12.3
6616	"spring"	0.05	8.45	0	8.6	0	11.31	58.66	11.54
6616	"summer"	0	6.76	0	6.74	0	10.68	172.42	7.8
6616	"autumn"	0	9.07	0	8.71	0	11.3	90.76	11.04
6619	"winter"	0	7.75	0	8.9	0	9.73	52.81	8.52
6619	"spring"	0.05	8.95	0	8.3	0	10.63	67.05	9.88
6619	"summer"	0.05	6.92	0	6.81	0	8.58	133.8	10.36
6619	"autumn"	0.05	9.25	0	9.27	0	10.92	114.59	7.27
6620	"winter"	0.05	7.57	0	8.5	0	8.68	62.52	14.25
6620	"spring"	0.05	8.67	0	8.6	0	11.77	57.08	12.39
6620	"summer"	0.05	5.75	0	5.89	0.1	10.2	52.12	9.97
6620	"autumn"	0.05	7.4	0	8.8	0	11.06	360.32	11.04
6621	"winter"	0	7.18	0	8.39	0	9	74.29	9.24
6621	"spring"	0	8.22	0	8.65	0	11.8	77.54	7.02
6621	"summer"	0	6.2	0	6.6	0	10	150.34	4.87
6621	"autumn"	0.05	7.85	0	8.1	0	11.27	116.17	7.21
6628	"winter"	0.05	8.41	0	9.3	0.1	10.1	34.39	18.37
6628	"spring"	0.03	8.93	0	8.3	0	10.99	56.14	15.63
6628	"summer"	0.05	6.89	0	7.1	0	9.2	121.14	9.18
6628	"autumn"	0	9.5	0	9.76	0	10.71	48.85	16.72
6630	"winter"	0	8.5	0	11	0	9.06	NA	12.63
6630	"spring"	0	7.57	0	9	0	11.36	NA	12
6630	"summer"	0	6	0	7	0	10	NA	6.45
6630	"autumn"	0	9.5	0	10.39	0	12.88	NA	10.18
6631	"winter"	0.05	7.95	0	9.69	0	9.3	92.77	10.92
6631	"spring"	0.02	8.3	0	9.36	0	11.4	44.53	8.6
6631	"summer"	0	5.5	0	6.59	0	9.42	49.26	5.67
6631	"autumn"	0.05	9.32	0	9.86	0	11.23	59.72	6.95
6632	"winter"	0	8.28	0	10.6	0	8.2	47.95	13.53
6632	"spring"	0	7.41	0	9.36	0	10.53	383.62	10.73
6632	"summer"	0	5.17	0	6.93	0	9.12	137.64	7.7
6632	"autumn"	0	7.89	0	10.8	0	10.07	331.95	12.9
6633	"winter"	0	7.52	0	9.45	0	8.68	90.49	8.1
6633	"spring"	0.05	8.38	0	9.34	0	11.6	58.05	5.95
6633	"summer"	0.05	5.72	0	6.4	0	9.9	154.43	3.99
6633	"autumn"	0.05	7.85	0	9.01	0	11.42	926.16	8.93
6639	"winter"	0.05	8.63	0	9.36	0	11.05	92.23	19.52
6639	"spring"	0.05	9.72	0	9.77	0	11.7	110.1	16.5
6639	"summer"	0.05	7.9	0	7.6	0.01	10.72	273.32	12.27
6639	"autumn"	0.05	9.49	0	9.5	0	11.39	114.44	14.3
6643	"winter"	0.05	7.82	0	9.5	0	8.5	52.66	11.02
6643	"spring"	0.02	8.09	0	9.6	0	11.81	110.54	8.71
6643	"summer"	0	5.75	0	6.4	0	10.4	122.12	6.29
6643	"autumn"	0.03	8.78	0	9.2	0	11.66	169.59	9.4
6645	"winter"	0	7.6	0	8.68	0	9.5	113.75	21.51
6645	"spring"	0	9.52	0	9.33	0	11.26	81.46	10.13
6645	"summer"	0.05	6.81	0	6.78	0.1	9.72	89.88	7.98
6645	"autumn"	0	9.31	0	8.9	0	11.19	84.63	8.35
6650	"winter"	0	7.47	0	7.9	0	9.4	176.24	6.99
6650	"spring"	0.05	9.19	0	8.24	0.1	12.21	153.03	5.92
6650	"summer"	0.05	6.22	0	5.98	0	10.6	105.37	4.28
6650	"autumn"	0	8.06	0	7.85	0	11.32	47.58	6.98
6655	"winter"	0.05	9.15	0	10.8	0	11.51	88.21	12.17
6655	"spring"	0.05	8.9	0	10.2	0.1	12.41	160.08	10.06
6655	"summer"	0.05	6.72	0	6.6	0	10.87	109.74	16.55
6655	"autumn"	0.05	9.8	0	10.13	0	12.01	180.58	14.49
6659	"winter"	0.05	9.63	0	10.7	0	10.6	178.62	16.3
6659	"spring"	0.05	9.71	0	10.02	0	11.4	177.83	13.35
6659	"summer"	0.05	8.49	0	8.63	0	9.9	69.78	11.16
6659	"autumn"	0	9.54	0	10.7	0	11.5	666.45	21.7
6660	"winter"	0.05	7	0	7.5	0	8.54	193.83	12.73
6660	"spring"	0.03	9.16	0	9.14	0	12.38	60.53	11.04
6660	"summer"	0.05	6.84	0	5.93	0	10.89	120.85	7.11
6660	"autumn"	0.03	8.73	0	8.23	0	11.72	65.01	10.33
6664	"winter"	0.05	7.67	0	9.89	0	8.4	50.56	12.36
6664	"spring"	0.05	8.44	0	9.42	0	12.01	254.79	9.18
6664	"summer"	0.05	5.75	0	6.68	0	10.4	48.78	5.02
6664	"autumn"	0.05	7.84	0	9.3	0	11.27	45.5	6.96
6669	"winter"	0.05	7.41	0	7.6	0	10.17	NA	26.14
6669	"spring"	0	9.59	0	9.74	0	11.9	NA	21.08
6669	"summer"	0.05	7.5	0	7	0	10.05	NA	13.72
6669	"autumn"	0.05	8.86	0	8.81	0	11.65	NA	20.71
6670	"winter"	0.03	8.09	0	10.2	0	8.62	52.76	12.75
6670	"spring"	0.02	8.46	0	9.7	0	12.19	70.82	11.45
6670	"summer"	0.05	5.65	0	6.7	0	10.4	114.97	6.98
6670	"autumn"	0.03	8.44	0	9.6	0	11.26	74.89	11.04
6672	"winter"	0.05	8.47	0	11.52	0	10.54	76.91	20.18
6672	"spring"	0.03	9.53	0	12.2	0	12.21	78.86	16.67
6672	"summer"	0.03	6.18	0	7	0	10.16	209.75	21.01
6672	"autumn"	0	10.11	0	12.63	0	12.2	86.1	14.56
6673	"winter"	0	7.35	0	7.24	0	9.81	80.43	7.82
6673	"spring"	0.05	9.49	0	8.2	0	11.9	47.4	6.83
6673	"summer"	0.05	6.13	0	5.9	0	10.5	64.17	5.15
6673	"autumn"	0.05	8.53	0	7.93	0	11.65	46.68	7.73
6679	"winter"	0	8.3	0	11.72	0	9.72	62.05	7.94
6679	"spring"	0.05	8.66	0	9.63	0	12.21	186.72	7.46
6679	"summer"	0.05	5.71	0	7.29	0	10.31	55.15	3.86
6679	"autumn"	0.05	8.92	0	9.85	0	11.14	142.92	6.12
6680	"winter"	0.05	10.89	0	10.3	0.05	11.9	178.19	22.6
6680	"spring"	0.05	8.96	0	10.41	0	10.28	203.62	22.49
6680	"summer"	0.05	8.01	0	7.92	0.1	9.82	253.56	17.26
6680	"autumn"	0.05	9.08	0	9.84	0	10.4	105.6	23.16
6681	"winter"	0	8.24	0	9.05	0	11.6	118.36	9.93
6681	"spring"	0	10.02	0	10.3	0	12.2	75.06	9.82
6681	"summer"	0.03	7.54	0	7.01	0	10	92.78	6.81
6681	"autumn"	0.03	9.09	0	9.88	0	12.14	135.77	10.63
6685	"winter"	0	8.2	0	9.43	0	11.41	52.94	25.04
6685	"spring"	0	9.8	0	12.25	0	13.15	60.89	13.09
6685	"summer"	0	6.1	0	6.22	0	10.66	114.54	6.95
6685	"autumn"	0	9.1	0	11.97	0	12.45	48.51	35.86
6689	"winter"	0.05	8.62	0	9.54	0.1	11.4	77.47	16.44
6689	"spring"	0.05	10.23	0	10.2	0.1	12.1	165.49	41.68
6689	"summer"	0.05	8.3	0	7.78	0.1	10.79	86.99	17.67
6689	"autumn"	0	10.22	0	9.86	0.1	12	57.78	16.34
6700	"winter"	0.05	7	0	9.2	0	8.62	44.41	17.12
6700	"spring"	0.04	7.66	0	9.51	0	11.39	132.21	12.41
6700	"summer"	0.03	5.8	0	7.62	0	10.06	176.69	10.78
6700	"autumn"	0	9.04	0	10.12	0	11	138.55	15.43
6702	"winter"	0.05	8.18	0	9.72	0	10.24	80.81	29.21
6702	"spring"	0.05	8.74	0	8.82	0	10.3	162.11	31.36
6702	"summer"	0.04	7.83	0	7.4	0	9.8	216.55	30.35
6702	"autumn"	0.05	8.93	0	8.8	0	10.4	149.53	25.63
6705	"winter"	0	6.55	0	8.1	0	7.43	56.36	16.48
6705	"spring"	0.01	6.69	0	8.53	0	10.34	49.08	13.35
6705	"summer"	0	5.79	0	6.5	0	8.94	123.89	10.97
6705	"autumn"	0	8.56	0	9.36	0	9.98	62.73	10.94
6711	"winter"	0.05	5.84	0	7.03	0	7.4	66.93	5.69
6711	"spring"	0	8.59	0	8.42	0	10.4	119.56	NA
6711	"summer"	0	5.94	0	6	0	8.35	100.22	4.87
6711	"autumn"	0	8.41	0	8.65	0	9.82	81.2	7.34
6712	"winter"	0	7.25	0	9.9	0	8.5	52.82	16.46
6712	"spring"	0	7.73	0	9.29	0	10.1	113.9	15.96
6712	"summer"	0	5.19	0	7.17	0	8.17	88.89	9.57
6712	"autumn"	0.02	8.69	0	9.5	0	11.22	94.86	13.05
6717	"winter"	0.05	9.02	0	10.2	0	10.14	205.35	17.25
6717	"spring"	0.05	8.74	0	9.06	0	10.19	153.68	14.55
6717	"summer"	0.05	7.42	0	7.5	0	8.8	60.45	11.13
6717	"autumn"	0.05	9.29	0	9.06	0	10.33	124.5	15.64
6720	"winter"	0.03	6.65	0	7.94	0	8.9	115.35	9.18
6720	"spring"	0.05	7.36	0	8.7	0	11.64	67.79	10.22
6720	"summer"	0	5.48	0	7	0	10.1	212.03	7.64
6720	"autumn"	0.05	9.3	0	9.71	0	11.33	192.91	7.3
6722	"winter"	0.05	8.3	0	9.33	0	9.99	126.06	8.86
6722	"spring"	0.05	8.77	0	8.96	0.1	10.7	127.78	4.99
6722	"summer"	0	6.6	0	7.22	0	8.9	41.14	5.96
6722	"autumn"	0	9.16	0	9.39	0	10.78	56.4	11.84
6724	"winter"	0	7.3	0	8.5	0	8.8	177.95	9.47
6724	"spring"	0.05	8.02	0	8.6	0	11.1	174.95	10.5
6724	"summer"	0.05	6.56	0	7.1	0	9.61	69.18	10.05
6724	"autumn"	0	8.63	0	9.3	0	10.6	155.52	12.43
6727	"winter"	0.05	8.57	0.1	12.95	0	9.4	58.4	14.44
6727	"spring"	0	8.02	0	11	0	11.3	164.29	12.57
6727	"summer"	0.05	5.6	0	7.77	0	9.9	163.61	10.59
6727	"autumn"	0.05	9.28	0	12.58	0	11.24	193.13	12.94
6730	"winter"	0.05	9.8	0	11.95	0.02	11.8	NA	26.14
6730	"spring"	0.05	8.97	0	10.4	0	11.2	NA	29.84
6730	"summer"	0.05	7.02	0	8	0	8.6	NA	30.83
6730	"autumn"	0.05	8.89	0	11.11	0	10.07	NA	44.1
6734	"winter"	0.03	7.3	0	8.03	0	9.6	109.54	8.28
6734	"spring"	0	9.07	0	8.6	0	11.96	73.08	7.7
6734	"summer"	0	5.95	0	5.98	0	9.98	101.85	5
6734	"autumn"	0.02	9.16	0	8.4	0	11.77	58.32	4.97
6735	"winter"	0.05	9.17	0.1	10.79	0.03	10.9	115.93	7.02
6735	"spring"	0.05	8.71	0	9.5	0	12.38	35.12	8.7
6735	"summer"	0	7.4	0	7.45	0	10.6	152.5	4.89
6735	"autumn"	0	10.78	0	10.7	0	12.86	108.48	14.37
6744	"winter"	0.05	8.79	0	8.98	0	9.91	159.5	19.54
6744	"spring"	0.05	8.95	0	9.11	0	10.41	104.59	14.29
6744	"summer"	0.05	8.21	0	7.2	0	10.02	111.23	11.49
6744	"autumn"	0.05	9.27	0	9.2	0.1	11.62	153.43	31.97
6745	"winter"	0.05	10.56	0.1	15.8	0.1	9.56	64.43	8.8
6745	"spring"	0.05	8.21	0	11.75	0	11.43	177.04	11.25
6745	"summer"	0	5.79	0	8.13	0	9.66	155.79	8.84
6745	"autumn"	0	8.19	0	11.84	0	12.23	297.51	12.18
6748	"winter"	0.04	7.1	0	9	0	8.84	134.53	5.15
6748	"spring"	0.05	7.74	0	8.46	0	11.39	2015.66	8.92
6748	"summer"	0.05	6.55	0	6.53	0	10.6	51.23	10.99
6748	"autumn"	0	8.45	0	9.03	0	10.57	1133.41	22.12
6750	"winter"	0.05	9.35	0	9.97	0	10.4	90.95	27.36
6750	"spring"	0	8.78	0	9.26	0	10.15	160.37	29.81
6750	"summer"	0.05	7.08	0	7.1	0	9.6	158.56	30.56
6750	"autumn"	0.05	9.65	0	9.49	0	11.6	214.21	28.87
6751	"winter"	0.05	8.59	0	9.3	0.09	9.91	169.07	14.69
6751	"spring"	0.05	7.56	0	7.81	0	9.4	135.05	13.08
6751	"summer"	0	5.17	0	5.72	0	6.6	183.02	7.73
6751	"autumn"	0.05	8.57	0	9.33	0	10.73	276.66	16.35
6753	"winter"	0.05	7.65	0	9.11	0	10.02	378.39	9.76
6753	"spring"	0.04	8.1	0	8.11	0	11.06	144.31	7.4
6753	"summer"	0.03	5.19	0	6.22	0	9.4	228.4	6.78
6753	"autumn"	0.03	9.73	0	8.54	0	11.36	551.56	8.41
6756	"winter"	0	6.95	0	7.6	0	10.4	199.95	10
6756	"spring"	0.01	6.81	0	8.22	0	11.03	342.97	12.61
6756	"summer"	0	5.02	0	6.4	0	9.63	204.57	8.63
6756	"autumn"	0	8.22	0	8.01	0	10.6	199.03	13.14
6759	"winter"	0.03	8.16	0	8.89	0	10.04	113.51	11.78
